"InstTerm","ADCGradTerm","ADCPersonID","ADCGradAcadProgram","GradProg","GradCert","CIPCode2010","InstCountry","InstState","InstShortName"
201601,2016SP,6956514,A45720,A45720,,51.0908,US,NC,CPCC
201601,2016CE1,6957786,AHS,AHS,,00.0000,US,NC,CPCC
201601,2016SP,6957425,A25110,A25110,,52.0909,US,NC,CPCC
201601,2016SP,6954200,A45380,A45380,,51.1599,US,NC,CPCC
201601,2016SP,6954200,C45380C1,C45380,C1,51.1599,US,NC,CPCC
201601,2016SP,6954200,C45380C2,C45380,C2,51.1599,US,NC,CPCC
201601,2016SP,6959150,C25500C2,C25500,C2,52.1203,US,NC,CPCC
201601,2016SP,6952822,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016CE1,6950173,AHS,AHS,,00.0000,US,NC,CPCC
201601,2016SP,6903698,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6903606,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6908382,A4538E,A4538E,,51.1501,US,NC,CPCC
201601,2016SP,6908382,C4538EC2,C4538E,C2,51.1501,US,NC,CPCC
201601,2016SP,6908382,C4538EC3,C4538E,C3,51.1501,US,NC,CPCC
201601,2016SP,6908175,A40350,A40350,,14.4201,US,NC,CPCC
201601,2016SP,6906686,A45110,A45110,,51.3801,US,NC,CPCC
201601,2016SP,6909327,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6902426,A45400,A45400,,51.0801,US,NC,CPCC
201601,2016SP,6902010,C25500C2,C25500,C2,52.1203,US,NC,CPCC
201601,2016SP,6905204,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6900832,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6900927,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6900907,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6900273,A4538E,A4538E,,51.1501,US,NC,CPCC
201601,2016SP,6233818,A4538A,A4538A,,51.1599,US,NC,CPCC
201601,2016SP,6233972,C25500C3,C25500,C3,52.1203,US,NC,CPCC
201601,2016SP,6238857,A55220,A55220,,13.1210,US,NC,CPCC
201601,2016SP,6238996,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6236361,A35190,A35190,,46.0401,US,NC,CPCC
201601,2016SP,6236890,A45380,A45380,,51.1599,US,NC,CPCC
201601,2016SP,6236670,A45260,A45260,,51.0602,US,NC,CPCC
201601,2016SP,6236700,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6236523,A2537A,A2537A,,22.0301,US,NC,CPCC
201601,2016SP,6237005,A25310,A25310,,51.0705,US,NC,CPCC
201601,2016SP,6234389,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6239622,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6239405,A45170,A45170,,51.0901,US,NC,CPCC
201601,2016SP,6239029,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6230427,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6230054,A25450,A25450,,50.0411,US,NC,CPCC
201601,2016SP,6283542,A2512F,A2512F,,52.1401,US,NC,CPCC
201601,2016SP,6281393,A25500,A25500,,52.1203,US,NC,CPCC
201601,2016SP,6281393,C25500C2,C25500,C2,52.1203,US,NC,CPCC
201601,2016SP,6281870,A45170,A45170,,51.0901,US,NC,CPCC
201601,2016CE1,6281729,AHS,AHS,,00.0000,US,NC,CPCC
201601,2016SP,6281473,C25500C1,C25500,C1,52.1203,US,NC,CPCC
201601,2016SP,6286383,A35100,A35100,,47.0201,US,NC,CPCC
201601,2016SP,6286383,C35100C3,C35100,C3,47.0201,US,NC,CPCC
201601,2016SP,6286383,C35100C4,C35100,C4,47.0201,US,NC,CPCC
201601,2016SP,6286673,A45400,A45400,,51.0801,US,NC,CPCC
201601,2016SP,6286716,A45110,A45110,,51.3801,US,NC,CPCC
201601,2016SP,6287883,A55180,A55180,,43.0104,US,NC,CPCC
201601,2016SP,6287473,A40160,A40160,,15.1201,US,NC,CPCC
201601,2016SP,6287902,A10300,A10300,,24.0199,US,NC,CPCC
201601,2016SP,6287069,A55240,A55240,,43.0201,US,NC,CPCC
201601,2016SP,6284605,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6284762,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6284760,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6289627,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6282167,A55220,A55220,,13.1210,US,NC,CPCC
201601,2016SP,6282760,A55220,A55220,,13.1210,US,NC,CPCC
201601,2016SP,6282514,A25450,A25450,,50.0411,US,NC,CPCC
201601,2016SP,6285396,A4538A,A4538A,,51.1599,US,NC,CPCC
201601,2016SP,6285133,A45640,A45640,,51.0806,US,NC,CPCC
201601,2016SP,6285920,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6285903,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6280512,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6213388,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6213592,A4538E,A4538E,,51.1501,US,NC,CPCC
201601,2016SP,6213592,C4538EC2,C4538E,C2,51.1501,US,NC,CPCC
201601,2016SP,6213592,C4538EC3,C4538E,C3,51.1501,US,NC,CPCC
201601,2016SP,6211346,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6211184,A60160,A60160,,47.0604,US,NC,CPCC
201601,2016SP,6211172,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6211067,C4538EC2,C4538E,C2,51.1501,US,NC,CPCC
201601,2016SP,6211067,C4538EC3,C4538E,C3,51.1501,US,NC,CPCC
201601,2016SP,6216391,A10200M,A10200,M,24.0101,US,NC,CPCC
201601,2016SP,6216658,A45380,A45380,,51.1599,US,NC,CPCC
201601,2016SP,6216658,C45380C1,C45380,C1,51.1599,US,NC,CPCC
201601,2016SP,6216658,C45380C2,C45380,C2,51.1599,US,NC,CPCC
201601,2016SP,6216658,C45380C3,C45380,C3,51.1599,US,NC,CPCC
201601,2016SP,6217374,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6214453,A45110,A45110,,51.3801,US,NC,CPCC
201601,2016SP,6214961,A45170,A45170,,51.0901,US,NC,CPCC
201601,2016SP,6219145,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6212716,A45110,A45110,,51.3801,US,NC,CPCC
201601,2016SP,6215938,A55240,A55240,,43.0201,US,NC,CPCC
201601,2016SP,6215914,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6210353,A55180,A55180,,43.0104,US,NC,CPCC
201601,2016SP,6263152,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6263750,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6263967,A60160,A60160,,47.0604,US,NC,CPCC
201601,2016SP,6263030,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6261782,A25500,A25500,,52.1203,US,NC,CPCC
201601,2016SP,6261782,D25500D9,D25500,D9,52.1203,US,NC,CPCC
201601,2016SP,6261463,C25500C6,C25500,C6,52.1203,US,NC,CPCC
201601,2016SP,6267768,A45110,A45110,,51.3801,US,NC,CPCC
201601,2016SP,6264350,A25500,A25500,,52.1203,US,NC,CPCC
201601,2016SP,6264440,A25500,A25500,,52.1203,US,NC,CPCC
201601,2016SP,6264440,C25500C2,C25500,C2,52.1203,US,NC,CPCC
201601,2016SP,6264440,D25500D1,D25500,D1,52.1203,US,NC,CPCC
201601,2016SP,6264440,D25500D6,D25500,D6,52.1203,US,NC,CPCC
201601,2016SP,6264574,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6269058,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6265094,A15240,A15240,,01.0601,US,NC,CPCC
201601,2016SP,6260270,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6260020,A30220,A30220,,50.0408,US,NC,CPCC
201601,2016SP,6278001,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6271802,A25310,A25310,,51.0705,US,NC,CPCC
201601,2016SP,6271723,C5035010,C50350,10,41.0204,US,NC,CPCC
201601,2016SP,6271444,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6277183,A40180,A40180,,15.0303,US,NC,CPCC
201601,2016SP,6277051,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6274380,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6274319,C25100C1,C25100,C1,52.0301,US,NC,CPCC
201601,2016SP,6274170,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6274615,A45380,A45380,,51.1599,US,NC,CPCC
201601,2016SP,6274615,C45380C1,C45380,C1,51.1599,US,NC,CPCC
201601,2016SP,6274615,C45380C2,C45380,C2,51.1599,US,NC,CPCC
201601,2016SP,6274615,C45380C3,C45380,C3,51.1599,US,NC,CPCC
201601,2016SP,6274996,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6279865,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6272413,A45720,A45720,,51.0908,US,NC,CPCC
201601,2016SP,6272964,A45640,A45640,,51.0806,US,NC,CPCC
201601,2016SP,6275644,C4538EC2,C4538E,C2,51.1501,US,NC,CPCC
201601,2016SP,6270076,C25500C6,C25500,C6,52.1203,US,NC,CPCC
201601,2016SP,6243311,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6243281,A25100,A25100,,52.0301,US,NC,CPCC
201601,2016SP,6241161,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6241735,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6241560,A40320,A40320,,15.0805,US,NC,CPCC
201601,2016SP,6241042,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6246625,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6246947,A45640,A45640,,51.0806,US,NC,CPCC
201601,2016SP,6246206,A45260,A45260,,51.0602,US,NC,CPCC
201601,2016SP,6247604,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6247783,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6247249,A45720,A45720,,51.0908,US,NC,CPCC
201601,2016SP,6244250,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6242162,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6242636,A25500,A25500,,52.1203,US,NC,CPCC
201601,2016SP,6242636,D25500D9,D25500,D9,52.1203,US,NC,CPCC
201601,2016SP,6242714,C25500C3,C25500,C3,52.1203,US,NC,CPCC
201601,2016SP,6242719,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6242402,A2512F,A2512F,,52.1401,US,NC,CPCC
201601,2016SP,6242060,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6245476,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6245914,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6245241,A45720,A45720,,51.0908,US,NC,CPCC
201601,2016SP,6240882,D10100,D10100,,24.0101,US,NC,CPCC
201601,2016SP,6240614,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6240069,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6293557,A45170,A45170,,51.0901,US,NC,CPCC
201601,2016SP,6291306,A45420,A45420,,51.1004,US,NC,CPCC
201601,2016SP,6291648,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6291512,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6291555,C25500C3,C25500,C3,52.1203,US,NC,CPCC
201601,2016SP,6296117,A40350,A40350,,14.4201,US,NC,CPCC
201601,2016SP,6296916,A45110,A45110,,51.3801,US,NC,CPCC
201601,2016SP,6296973,A45110,A45110,,51.3801,US,NC,CPCC
201601,2016SP,6296580,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6296035,A2512F,A2512F,,52.1401,US,NC,CPCC
201601,2016SP,6297870,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6297189,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6294457,A40320,A40320,,15.0805,US,NC,CPCC
201601,2016SP,6294500,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6299364,C25500C1,C25500,C1,52.1203,US,NC,CPCC
201601,2016SP,6299802,A35100,A35100,,47.0201,US,NC,CPCC
201601,2016SP,6299414,A25500,A25500,,52.1203,US,NC,CPCC
201601,2016SP,6299414,C25500C2,C25500,C2,52.1203,US,NC,CPCC
201601,2016SP,6299441,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6299259,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6299006,A55140,A55140,,12.0401,US,NC,CPCC
201601,2016SP,6292388,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6292863,C25500C3,C25500,C3,52.1203,US,NC,CPCC
201601,2016SP,6292749,A25380,A25380,,22.0302,US,NC,CPCC
201601,2016SP,6292959,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6292223,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6295375,C2545022,C25450,22,50.0411,US,NC,CPCC
201601,2016SP,6295635,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6295401,C50210C1,C50210,C1,48.0503,US,NC,CPCC
201601,2016SP,6295502,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6290149,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6290484,A45640,A45640,,51.0806,US,NC,CPCC
201601,2016SP,6290016,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6223863,A25370,A25370,,52.0204,US,NC,CPCC
201601,2016SP,6223134,C2550041,C25500,41,52.1203,US,NC,CPCC
201601,2016SP,6223263,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6223267,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6223573,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6223054,A45260,A45260,,51.0602,US,NC,CPCC
201601,2016SP,6228383,A25100,A25100,,52.0301,US,NC,CPCC
201601,2016SP,6228851,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6228958,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6228274,A25500,A25500,,52.1203,US,NC,CPCC
201601,2016SP,6221462,A25370,A25370,,52.0204,US,NC,CPCC
201601,2016SP,6221963,C25500C8,C25500,C8,52.1203,US,NC,CPCC
201601,2016SP,6221292,A25120,A25120,,52.0201,US,NC,CPCC
201601,2016SP,6226679,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6226749,A40350,A40350,,14.4201,US,NC,CPCC
201601,2016SP,6226918,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6226974,A45110NR,A45110,NR,51.3801,US,NC,CPCC
201601,2016SP,6226233,A2512F,A2512F,,52.1401,US,NC,CPCC
201601,2016SP,6226060,A25120,A25120,,52.0201,US,NC,CPCC
201601,2016SP,6227953,A25100,A25100,,52.0301,US,NC,CPCC
201601,2016SP,6227909,A45400,A45400,,51.0801,US,NC,CPCC
201601,2016SP,6227029,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6227054,C25500C8,C25500,C8,52.1203,US,NC,CPCC
201601,2016SP,6224170,C25500C3,C25500,C3,52.1203,US,NC,CPCC
201601,2016SP,6224148,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6224082,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6229453,A25500,A25500,,52.1203,US,NC,CPCC
201601,2016SP,6222363,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6222859,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6222008,D30220D1,D30220,D1,50.0408,US,NC,CPCC
201601,2016SP,6225195,A40350,A40350,,14.4201,US,NC,CPCC
201601,2016SP,6225270,A45740,A45740,,51.0909,US,NC,CPCC
201601,2016SP,6225258,A55150,A55150,,12.0503,US,NC,CPCC
201601,2016SP,6220447,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6253489,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6253459,A55220,A55220,,13.1210,US,NC,CPCC
201601,2016SP,6253408,A45360,A45360,,51.0707,US,NC,CPCC
201601,2016SP,6253911,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6258315,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6251153,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6251153,A25100,A25100,,52.0301,US,NC,CPCC
201601,2016SP,6251153,C25100C1,C25100,C1,52.0301,US,NC,CPCC
201601,2016SP,6251729,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6251935,A45260,A45260,,51.0602,US,NC,CPCC
201601,2016SP,6256392,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6256526,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6257648,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6254316,A45260,A45260,,51.0602,US,NC,CPCC
201601,2016SP,6259195,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6259743,C25500C3,C25500,C3,52.1203,US,NC,CPCC
201601,2016SP,6259442,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6252797,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6252909,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6252277,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6252077,A45110,A45110,,51.3801,US,NC,CPCC
201601,2016SP,6255307,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6255885,A60160,A60160,,47.0604,US,NC,CPCC
201601,2016SP,6255744,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6250875,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6250449,A30100,A30100,,50.0402,US,NC,CPCC
201601,2016SP,6250287,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6250211,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6250581,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6250517,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6250563,A25100,A25100,,52.0301,US,NC,CPCC
201601,2016SP,6203166,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6203642,A2512D,A2512D,,52.1101,US,NC,CPCC
201601,2016SP,6203717,A55150,A55150,,12.0503,US,NC,CPCC
201601,2016SP,6203514,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6203065,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6208833,A40350,A40350,,14.4201,US,NC,CPCC
201601,2016SP,6208690,A45260,A45260,,51.0602,US,NC,CPCC
201601,2016SP,6208984,A40350,A40350,,14.4201,US,NC,CPCC
201601,2016SP,6208589,C25500C8,C25500,C8,52.1203,US,NC,CPCC
201601,2016SP,6208589,D25500D9,D25500,D9,52.1203,US,NC,CPCC
201601,2016SP,6201695,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6201417,A60160,A60160,,47.0604,US,NC,CPCC
201601,2016SP,6201424,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6201983,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6201293,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6201251,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6206392,A25100,A25100,,52.0301,US,NC,CPCC
201601,2016SP,6206898,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6206440,C25500C8,C25500,C8,52.1203,US,NC,CPCC
201601,2016SP,6206994,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6207144,A45260,A45260,,51.0602,US,NC,CPCC
201601,2016SP,6207946,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6207560,C25500C3,C25500,C3,52.1203,US,NC,CPCC
201601,2016SP,6207593,A55220,A55220,,13.1210,US,NC,CPCC
201601,2016SP,6204365,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6204642,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6204719,A60160,A60160,,47.0604,US,NC,CPCC
201601,2016SP,6204053,A55150,A55150,,12.0503,US,NC,CPCC
201601,2016SP,6209378,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6209347,A55220,A55220,,13.1210,US,NC,CPCC
201601,2016SP,6209390,A60160,A60160,,47.0604,US,NC,CPCC
201601,2016SP,6209146,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6209190,A25370,A25370,,52.0204,US,NC,CPCC
201601,2016SP,6209667,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6209405,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6202382,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6202315,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6202816,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6202954,A55150,A55150,,12.0503,US,NC,CPCC
201601,2016SP,6205872,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6205950,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6200327,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6200855,C2550033,C25500,33,52.1203,US,NC,CPCC
201601,2016SP,6200402,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6200223,A25450,A25450,,50.0411,US,NC,CPCC
201601,2016SP,6533391,A45420,A45420,,51.1004,US,NC,CPCC
201601,2016SP,6533125,A60130,A60130,,47.0603,US,NC,CPCC
201601,2016SP,6533636,A25450,A25450,,50.0411,US,NC,CPCC
201601,2016CE1,6533607,AHS,AHS,,00.0000,US,NC,CPCC
201601,2016SP,6533563,A25450,A25450,,50.0411,US,NC,CPCC
201601,2016SP,6533563,C2545022,C25450,22,50.0411,US,NC,CPCC
201601,2016SP,6533591,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6533061,A40350,A40350,,14.4201,US,NC,CPCC
201601,2016SP,6538122,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6538613,A40350,A40350,,14.4201,US,NC,CPCC
201601,2016SP,6538607,C25120C5,C25120,C5,52.0201,US,NC,CPCC
201601,2016SP,6538912,A40350,A40350,,14.4201,US,NC,CPCC
201601,2016SP,6538961,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6538906,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6538024,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6531378,A40350,A40350,,14.4201,US,NC,CPCC
201601,2016SP,6531824,A40350,A40350,,14.4201,US,NC,CPCC
201601,2016SP,6531476,A40350,A40350,,14.4201,US,NC,CPCC
201601,2016SP,6531265,A40350,A40350,,14.4201,US,NC,CPCC
201601,2016SP,6531278,A60460,A60460,,47.0613,US,NC,CPCC
201601,2016SP,6531246,A2512F,A2512F,,52.1401,US,NC,CPCC
201601,2016SP,6531546,A45420,A45420,,51.1004,US,NC,CPCC
201601,2016SP,6531544,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6531030,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6531065,A40350,A40350,,14.4201,US,NC,CPCC
201601,2016SP,6531074,A40350,A40350,,14.4201,US,NC,CPCC
201601,2016SP,6531042,A55150,A55150,,12.0503,US,NC,CPCC
201601,2016SP,6531040,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6536323,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6536638,A40350,A40350,,14.4201,US,NC,CPCC
201601,2016SP,6537807,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6537982,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6537072,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6537058,A10400B,A10400,B,24.0101,US,NC,CPCC
201601,2016SP,6534113,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6534197,A25500,A25500,,52.1203,US,NC,CPCC
201601,2016SP,6534197,D25500D9,D25500,D9,52.1203,US,NC,CPCC
201601,2016SP,6534103,A35100,A35100,,47.0201,US,NC,CPCC
201601,2016SP,6534699,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6534209,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6539563,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6539050,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6532376,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6532059,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6535794,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6535081,A2512F,A2512F,,52.1401,US,NC,CPCC
201601,2016SP,6535006,D45400,D45400,,51.0801,US,NC,CPCC
201601,2016SP,6530339,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6530847,A45740,A45740,,51.0909,US,NC,CPCC
201601,2016SP,6530890,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6530607,A45260,A45260,,51.0602,US,NC,CPCC
201601,2016SP,6530717,D45400,D45400,,51.0801,US,NC,CPCC
201601,2016SP,6530939,C50210C1,C50210,C1,48.0503,US,NC,CPCC
201601,2016SP,6530971,A30220,A30220,,50.0408,US,NC,CPCC
201601,2016SP,6530030,A2512F,A2512F,,52.1401,US,NC,CPCC
201601,2016SP,6530019,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6583754,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6583752,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6588310,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6588874,A4538E,A4538E,,51.1501,US,NC,CPCC
201601,2016SP,6588874,C4538EC2,C4538E,C2,51.1501,US,NC,CPCC
201601,2016SP,6588874,C4538EC3,C4538E,C3,51.1501,US,NC,CPCC
201601,2016SP,6588874,C4538EC5,C4538E,C5,51.1501,US,NC,CPCC
201601,2016SP,6588706,A60160,A60160,,47.0604,US,NC,CPCC
201601,2016SP,6588467,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6588477,A2512F,A2512F,,52.1401,US,NC,CPCC
201601,2016CE1,6581389,AHS,AHS,,00.0000,US,NC,CPCC
201601,2016SP,6581413,A45640,A45640,,51.0806,US,NC,CPCC
201601,2016SP,6581269,A45110,A45110,,51.3801,US,NC,CPCC
201601,2016SP,6586113,A40350,A40350,,14.4201,US,NC,CPCC
201601,2016SP,6586658,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6586478,C25500C3,C25500,C3,52.1203,US,NC,CPCC
201601,2016SP,6586496,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6586960,A45260,A45260,,51.0602,US,NC,CPCC
201601,2016SP,6587876,A45260,A45260,,51.0602,US,NC,CPCC
201601,2016SP,6587141,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6587157,A45110,A45110,,51.3801,US,NC,CPCC
201601,2016SP,6587739,A25450,A25450,,50.0411,US,NC,CPCC
201601,2016SP,6587929,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6587075,D2550010,D25500,10,52.1203,US,NC,CPCC
201601,2016SP,6587075,D25500D9,D25500,D9,52.1203,US,NC,CPCC
201601,2016SP,6584193,A45420,A45420,,51.1004,US,NC,CPCC
201601,2016SP,6584712,A40100,A40100,,15.0101,US,NC,CPCC
