1150868,,,,,,UN,,,
1151089,,,,,,UN,,,
1151165,,,,,,UN,,,
1151278,,,,,,UN,,,
1151329,,,,,,CP,,,
1151367,,,,,,UN,,,
1151426,,,,,,UN,,,
1151596,,,,,,UN,,16,--
1151596,,,,,,UN,,16,--
1151597,,,,,,UN,,,
1151708,,,,,,UN,,,
1151889,,,,,,CP,,12,16
1151899,,,,,,VP,,12,15
1151905,,,,,,UN,,,
1151953,,,,,,GP,,12,15
1151997,,,,,,UN,,,
1152142,N,Y,N,N,N,UN,11,,
1152252,,,,,,TP,,,
1152323,N,N,Y,N,N,CP,12,,
1152496,,,,,,UN,,,
1152819,N,N,N,N,N,UN,--,,
1152819,N,N,N,N,N,UN,--,,
1152876,,,,,,UN,,,
1152971,,,,,,UN,,,
1153046,,,,,,GP,,,
1153055,,,,,,UN,,,
1153113,N,Y,Y,Y,N,UN,6,,
1153152,,,,,,UN,,,
1153236,N,Y,N,N,Y,UN,12,,
1153236,N,Y,N,N,Y,UN,12,,
1153244,,,,,,CTP,,,
1153257,,,,,,UN,,16,17
1153388,N,N,N,N,N,UN,11,,
1153661,,,,,,GP,,,
1153662,,,,,,UN,,,
1153688,,,,,,UN,,,
1153689,,,,,,UN,,,
1153699,,,,,,UN,,,
1153700,,,,,,UN,,,
1153808,,,,,,UN,,,
1153853,,,,,,UN,,,
1153854,,,,,,UN,,,
1153861,,,,,,UN,,,
1153862,,,,,,UN,,,
1154325,,,,,,CP,,,
1154460,,,,,,UN,,,
1154484,N,,N,,,NULL,10,,
1154596,,,,,,CP,,17,16
1154596,,,,,,CP,,17,16
1154845,,,,,,CP,,14,14
1155059,,,,,,VP,,,
1155113,,,,,,UN,,,
1155134,,,,,,UN,,,
1155155,,,,,,GP,,,
1155206,,,,,,UN,,11,15
1155222,,,,,,CP,,,
1155244,,,,,,CP,,,
1155280,,,,,,CP,,,
1155325,,,,,,TP,,,
1155378,,,,,,UN,,,
1155399,,,,,,GP,,,
1155454,,,,,,GP,,,
1155486,,,,,,CP,,,
1155530,,,,,,UN,,,
1155545,,,,,,CP,,,
1155633,,,,,,UN,,,
1155693,,,,,,UN,,,
1155697,,,,,,CTP,,,
1155820,,,,,,UN,,,
1155852,,,,,,UN,,,
1155852,,,,,,UN,,,
1155853,,,,,,GP,,,
1155854,,,,,,CTP,,16,12
1155966,,,,,,UN,,,
1155992,,,,,,UN,,,
1156022,,,,,,GP,,,
1156069,,,,,,CP,,,
1156108,,,,,,UN,,,
1156127,,,,,,TP,,,
1156154,,,,,,UN,,,
1156178,,,,,,UN,,,
1156345,,,,,,UN,,,
1156378,N,N,N,N,N,UN,11,,
1156428,,,,,,UN,,,
1156429,,,,,,UN,,,
1156489,,,,,,CP,,,
1156518,N,N,N,N,N,CP,10,12,12
1156519,N,N,N,N,N,GP,10,16,17
1156528,,,,,,UN,,,
1156575,,,,,,UN,,,
1156576,,,,,,UN,,,
1156631,,,,,,UN,,,
1156631,,,,,,UN,,,
1159277,,,,,,CTP,,,
1159277,,,,,,CTP,,,
1159310,,,,,,VP,,15,12
1159326,,,,,,CP,,,
1159346,N,N,N,N,N,NULL,8,,
1159363,,,,,,GP,,14,14
1159404,N,N,N,N,N,CP,12,15,12
1159433,,,,,,GP,,,
1159435,,,,,,CP,,,
1159465,,,,,,UN,,,
1159492,,,,,,UN,,,
1159493,N,Y,N,N,N,UN,--,,
1159495,,,,,,UN,,,
1159536,,,,,,CTP,,12,15
1159595,,,,,,UN,,,
1159632,,,,,,UN,,16,16
1159646,,,,,,UN,,,
1159647,,,,,,UN,,,
1159680,,,,,,CP,,,
1159681,,,,,,GP,,15,16
1159745,,,,,,UN,,,
1159766,,,,,,UN,,,
1159767,,,,,,UN,,,
1159787,,,,,,UN,,,
1151883,,,,,,UN,,,
1151895,,,,,,CP,,,
1151950,,,,,,UN,,,
1152057,,,,,,UN,,,
1152079,,,,,,UN,,,
1152177,,,,,,CP,,12,12
1152200,,,,,,GP,,15,15
1152238,,,,,,UN,,,
1152345,,,,,,UN,,,
1152415,,,,,,UN,,,
1152440,,,,,,UN,,,
1152456,,,,,,UN,,,
1152527,,,,,,UN,,,
1152547,,,,,,UN,,,
1152852,,,,,,UN,,,
1152853,,,,,,UN,,,
1152882,,,,,,UN,,,
1153044,,,,,,GP,,,
1153095,,,,,,UN,,,
1153117,,,,,,UN,,,
1153193,,,,,,UN,,,
1153230,,,,,,UN,,,
1153235,,,,,,UN,,,
1153459,,,,,,GP,,,
1153673,,,,,,UN,,,
1153685,,,,,,UN,,,
1153687,,,,,,UN,,,
1153693,,,,,,UN,,,
1153693,,,,,,UN,,,
1153694,,,,,,UN,,,
1153704,,,,,,UN,,,
1153782,,,,,,UN,,,
1153806,,,,,,UN,,,
1153824,,,,,,UN,,,
1153872,,,,,,CP,,,
1153872,,,,,,CP,,,
1153943,,,,,,CP,,,
1153957,,,,,,UN,,,
1153969,,,,,,CP,,,
1153981,,,,,,UN,,,
1154019,,,,,,UN,,,
1154074,N,Y,N,,N,UN,12,,
1154117,,,,,,UN,,,
1154253,,,,,,UN,,,
1154321,,,,,,UN,,,
1154387,,,,,,UN,,,
1154415,,,,,,UN,,,
1154430,,,,,,UN,,,
1154465,,,,,,UN,,--,15
1154677,,,,,,UN,,,
1154685,,,,,,GP,,,
1154761,N,N,N,N,N,UN,11,,
1154783,,,,,,CTP,,12,13
1154785,,,,,,UN,,16,17
1154827,,,,,,UN,,,
1154974,,,,,,CP,,,
1154993,,,,,,UN,,,
1155007,,,,,,CP,,,
1155017,,,,,,UN,,,
1155037,,,,,,GP,,,
1155219,,,,,,UN,,,
1155284,,,,,,GP,,11,12
1155341,,,,,,TP,,,
1155348,,,,,,UN,,,
1155415,,,,,,CP,,,
1155440,,,,,,UN,,,
1155461,,,,,,UN,,,
1155593,N,Y,N,N,Y,NULL,16,,
1155653,,,,,,CP,,,
1155739,,,,,,UN,,,
1155928,,,,,,UN,,,
1156010,,,,,,UN,,,
1156098,,,,,,UN,,,
1156102,,,,,,UN,,,
1156152,,,,,,CP,,,
1156411,,,,,,UN,,,
1156443,,,,,,UN,,,
1156467,,,,,,GP,,,
1156467,,,,,,GP,,,
1156492,,,,,,UN,,,
1156492,,,,,,UN,,,
1156517,,,,,,UN,,,
1156569,,,,,,UN,,,
1156577,,,,,,UN,,,
1156580,,,,,,UN,,,
1156580,,,,,,UN,,,
1156596,,,,,,CP,,,
1156605,,,,,,CP,,,
1158764,,,,,,CP,,,
1158791,,,,,,UN,,,12
1158803,,,,,,CP,,12,12
1158827,,,,,,GP,,12,12
1158835,,,,,,CP,,12,16
1158837,,,,,,GP,,17,12
1158921,,,,,,GP,,,
1158924,,,,,,CP,,,
1158988,,,,,,UN,,12,12
1159022,,,,,,CP,,11,12
1159022,,,,,,CP,,11,12
1159121,,,,,,CP,,16,16
1159126,N,N,N,N,Y,NULL,12,,
1159128,,,,,,UN,,,
1159355,,,,,,CP,,,
1159357,,,,,,CTP,,15,13
1159367,N,Y,N,N,N,NULL,10,,
1159373,,,,,,UN,,,
1159393,,,,,,CP,,17,16
1159401,,,,,,UN,,,
1159417,,,,,,CP,,12,12
1159426,,,,,,CP,,13,13
1159441,,,,,,UN,,,
1159453,,,,,,UN,,,
1159510,,,,,,CP,,16,16
1159546,,,,,,GP,,15,12
1159548,,,,,,UN,,,
1159601,,,,,,UN,,--,12
1159673,,,,,,UN,,,
1159701,N,N,N,N,Y,NULL,12,,
1159738,N,N,N,N,N,GP,12,,
1159755,,,,,,UN,,12,12
1159763,,,,,,CP,,14,15
1159789,,,,,,UN,,,
1159838,,,,,,UN,,,
1159847,,,,,,UN,,,
1159855,,,,,,UN,,,
1159865,,,,,,CP,,,
1159870,,,,,,GP,,12,16
1159916,,,,,,UN,,,
1159922,,,,,,GP,,,
1159924,N,N,N,N,N,NULL,11,,
1159949,,,,,,UN,,,
1159950,,,,,,UN,,,
1149777,,,,,,NULL,,,
1149806,,,,,,UN,,,
1149812,,,,,,UN,,,
1149819,,,,,,UN,,,
1149835,,,,,,UN,,,
1149837,,,,,,UN,,,
1149842,,,,,,UN,,,
1149844,,,,,,UN,,,
1149885,,,,,,UN,,,
1149885,,,,,,UN,,,
1149887,,,,,,UN,,,
1150031,,,,,,UN,,,
1150211,,,,,,UN,,,
1150218,N,N,N,N,N,UN,8,,
1150296,,,,,,GP,,,
1150389,,,,,,UN,,,
1150407,N,Y,N,N,N,UN,12,,
1150418,,,,,,UN,,,
1150681,N,N,N,N,N,UN,11,,
1150728,,,,,,UN,,,
1150742,,,,,,UN,,,
1150867,,,,,,CTP,,,
1150901,,,,,,UN,,,
1151185,,,,,,CP,,,
1151354,,,,,,UN,,,
1151543,,,,,,CP,,17,10
1151646,,,,,,VP,,,
1151658,,,,,,CTP,,,
1151986,,,,,,CP,,12,15
1152223,,,,,,UN,,,
1152318,N,Y,N,N,N,UN,9,,
1152335,,,,,,CP,,,
1152346,,,,,,UN,,,
1152392,,,,,,UN,,,
1152405,,,,,,CP,,,
1152448,,,,,,UN,,,
1152620,,,,,,CTP,,,
1152697,,,,,,UN,,,
1152728,,,,,,UN,,,
1152804,,,,,,UN,,15,15
1152833,,,,,,UN,,12,15
1152866,,,,,,UN,,,
1152893,,,,,,CTP,,,
1153004,,,,,,UN,,,
1153043,,,,,,CP,,,
1153085,,,,,,UN,,,
1153232,,,,,,UN,,,
1153300,,,,,,CP,,,
1153485,,,,,,UN,,,
1153639,,,,,,UN,,,
1153664,,,,,,UN,,,
1153675,,,,,,UN,,,
1153679,,,,,,UN,,,
1153684,,,,,,UN,,,
1153692,,,,,,UN,,,
1153695,,,,,,UN,,,
1153778,,,,,,UN,,,
1153807,,,,,,UN,,,
1153837,,,,,,UN,,,
1153850,,,,,,VP,,,
1153851,N,N,N,N,N,CP,12,,
1153901,,,,,,UN,,,
1153917,,,,,,GP,,,
1153930,,,,,,UN,,,
1153937,,,,,,TP,,,
1153961,,,,,,GP,,,
1154106,,,,,,UN,,,
1154116,,,,,,UN,,,
1154153,,,,,,UN,,,
1154181,,,,,,CP,,17,17
1154184,,,,,,CP,,,
1154235,,,,,,UN,,,
1154277,,,,,,GP,,,
1154284,N,N,N,N,N,UN,10,,
1154395,,,,,,TP,,,
1154395,,,,,,TP,,,
1154407,,,,,,GP,,--,15
1154604,,,,,,CP,,,
1154606,,,,,,CP,,,
1154668,,,,,,TP,,,
1154692,N,Y,N,N,N,UN,8,,
1154833,,,,,,GP,,14,14
1154964,,,,,,UN,,,
1155099,,,,,,UN,,,
1155124,,,,,,CP,,,
1155135,,,,,,UN,,,
1155135,,,,,,UN,,,
1155138,,,,,,CP,,,
1155146,,,,,,CP,,,
1155151,,,,,,CP,,,
1155161,,,,,,CP,,,
1155163,,,,,,CP,,,
1155200,,,,,,UN,,14,12
1155203,,,,,,CP,,,
1155217,,,,,,UN,,,
1155221,,,,,,UN,,,
1155232,,,,,,UN,,,
1155247,,,,,,CP,,16,17
1155294,,,,,,GP,,,
1155323,,,,,,CP,,,
1155328,,,,,,CP,,,
1155370,N,N,N,N,N,CP,12,,
1155375,,,,,,UN,,,
1155384,,,,,,UN,,,
1155456,,,,,,UN,,,
1155497,,,,,,UN,,,
1155535,,,,,,UN,,,
1155583,,,,,,CP,,,
1155615,,,,,,CP,,,
1155673,,,,,,UN,,,
1155735,,,,,,GP,,,
1155796,N,Y,N,N,N,UN,12,,
1155806,,,,,,GP,,,
1155821,,,,,,UN,,,
1155844,N,N,N,N,N,UN,9,,
1155916,,,,,,UN,,,
1155952,,,,,,UN,,,
1155988,,,,,,CP,,17,17
1156103,,,,,,UN,,,
1156128,,,,,,CP,,,
1156287,,,,,,GP,,,
1156295,,,,,,CP,,,
1156343,,,,,,UN,,,
1156373,,,,,,GP,,,
1156410,,,,,,GP,,,
1156483,,,,,,UN,,,
1156516,,,,,,UN,,,
1156571,,,,,,UN,,,
1156581,,,,,,UN,,,
1156599,,,,,,GP,,,
1156606,,,,,,UN,,,
1156616,,,,,,UN,,,
1158750,,,,,,TP,,14,15
1062764,N,N,N,N,N,NULL,,,
1062808,N,N,N,,N,UN,,,
1067217,N,N,N,N,N,UN,,,
1067397,N,Y,N,Y,N,CP,15,,
1068863,N,N,N,N,N,CP,,,
1098954,N,N,N,N,Y,UN,,,
1100219,N,N,N,,N,TUP,,,
1100311,N,Y,N,,N,UN,,,
1100556,N,N,N,,N,GP,,,
1101275,N,N,N,,N,UN,,12,12
1101363,N,N,N,N,N,UN,,,
1101789,N,N,N,N,N,UN,,,
1102773,N,Y,N,,N,UN,,,
1103738,N,N,N,N,N,UN,,,
1103983,N,N,N,,N,CP,,,
1104189,N,N,N,,N,VP,,,
1104405,N,N,N,,N,UN,,,
1104774,N,N,N,,N,CP,,,
1105788,N,Y,N,,N,GP,,,
1131578,,,,,,UN,,,
1131587,N,N,N,N,N,UN,12,,
1131949,,,,,,UN,,,
1132131,N,N,N,Y,N,UN,12,,
1132552,,,,,,UN,,12,12
1132638,N,N,N,N,N,GP,11,12,12
1132674,,,,,,UN,,,
1132782,,,,,,UN,,,
1132783,,,,,,UN,,,
1133284,,,,,,UN,,,
1133308,,,,,,UN,,,
1134012,,,,,,UN,,12,12
1134012,,,,,,UN,,12,12
1134553,,,,,,CTP,,,
1134687,N,N,N,N,N,VP,12,,
1134786,,,,,,CP,,,
1135017,,,,,,UN,,9,15
1135409,,,,,,UN,,,
1136610,,,,,,UN,,,
1136656,,,,,,UN,,,
1136950,N,N,N,N,N,UN,10,,
1137121,,,,,,GP,,,
1137321,,,,,,UN,,,
1137654,N,N,N,N,N,UN,12,,
1137972,,,,,,GP,,,
1138052,,,,,,UN,,,
1138154,,,,,,OT,,9,12
1138308,N,N,N,N,N,UN,12,,
1138322,,,,,,UN,,,
1138331,,,,,,GP,,15,--
1138336,,,,,,GP,,,
1138742,,,,,,CTP,,12,12
1138884,,,,,,UN,,,
1139287,,,,,,GP,,12,15
1139539,,,,,,UN,,,
1139645,,,,,,UN,,,
1140057,,,,,,UN,,,
1070487,N,N,N,Y,N,NULL,10,,
1070487,N,N,N,Y,N,NULL,10,,
1071234,N,N,N,N,N,UN,,,
1072135,N,N,N,N,N,UN,11,,
1072459,N,N,Y,,N,TUP,,12,12
1073050,N,N,N,N,N,UN,,,
1073362,N,N,N,,N,UN,,,
1073387,N,N,N,,N,CTP,,,
1074494,N,N,N,N,N,UN,,,
1074669,N,N,Y,,N,UN,,12,12
1075159,N,N,N,,N,OT,,12,12
1075625,N,N,N,,N,UN,,,
1076955,N,N,N,,N,UN,,,
1076955,N,N,N,,N,UN,,,
1078063,N,N,N,,N,UN,,,
1078270,N,N,N,N,N,UN,,,
1078511,N,N,N,N,N,UN,,,
1078577,N,N,N,,N,UN,,,
1078813,N,N,N,,N,UN,,,
1079981,N,N,N,Y,N,UN,9,,
1080023,N,N,N,N,N,UN,,,
1080463,N,Y,N,,N,UN,,12,12
1081597,N,N,N,,N,GP,,,
1081806,N,N,N,,N,NULL,,,
1082662,N,N,N,N,N,UN,,,
1083206,N,N,N,,N,GP,,,
1084124,N,N,N,N,N,UN,,,
1106216,N,Y,Y,,N,UN,,,
1106772,N,N,N,N,N,UN,,,
1107506,N,N,N,,N,UN,,,
1107506,N,N,N,,N,UN,,,
1107612,N,N,N,N,N,UN,,,
1110361,N,N,N,,N,UN,,,
1110497,N,N,N,N,N,UN,,,
1110563,N,N,N,,N,UN,,,
1110886,N,N,N,N,N,UN,,,
1111432,N,N,N,,N,UN,,,
1112216,N,N,N,,N,GP,,,
1112349,N,N,N,N,N,UN,11,,
1113217,,,,,,CTP,,,
1113266,,,,,,GP,,,
1113361,,,,,,UN,,,
1113508,,,,,,TP,,,
1113564,,,,,,CTP,,,
1113644,,,,,,CAP,,,
1156688,,,,,,UN,,,
1156691,,,,,,UN,,,
1156734,,,,,,UN,,,
1156749,,,,,,UN,,,
1156760,,,,,,CP,,,
1156781,,,,,,UN,,,
1156857,,,,,,CP,,,
1156868,,,,,,CP,,,
1156887,,,,,,CP,,17,17
1156895,N,N,N,N,N,NULL,10,,
1156923,,,,,,CP,,,
1156951,,,,,,UN,,,
1156953,,,,,,UN,,,
1156956,,,,,,GP,,16,15
1156957,,,,,,UN,,,
1156967,,,,,,UN,,,
1156970,,,,,,CTP,,,
1156983,,,,,,UN,,,
1156984,,,,,,UN,,,
1156991,,,,,,UN,,,
1157000,N,N,N,N,N,UN,11,,
1157028,,,,,,UN,,,
1157125,,,,,,CTP,,,
1157130,,,,,,CP,,12,12
1157156,N,N,N,N,N,UN,15,,
1157224,,,,,,UN,,,
1157305,,,,,,UN,,,
1157362,,,,,,UN,,,
1159791,,,,,,UN,,,
1159792,,,,,,UN,,,
1159813,,,,,,UN,,,
1159834,,,,,,OT,,,
1159834,,,,,,OT,,,
1159836,,,,,,CP,,,
1159840,,,,,,UN,,,
1159859,,,,,,UN,,,
1159860,,,,,,UN,,,
1159861,,,,,,UN,,,
1159872,,,,,,CP,,12,16
1159904,,,,,,UN,,,
1159905,,,,,,UN,,,
1159912,,,,,,UN,,,
1159918,,,,,,UN,,,
1159926,,,,,,UN,,,
1159928,,,,,,UN,,,
1159930,,,,,,UN,,,
1159932,,,,,,UN,,,
1159942,,,,,,UN,,,
1159944,,,,,,UN,,,
1159959,,,,,,UN,,,
1159963,,,,,,UN,,,
1160049,,,,,,UN,,,
1160083,,,,,,UN,,,
1160096,,,,,,GP,,,
1160097,,,,,,CP,,12,12
1160125,,,,,,GP,,13,12
1160171,,,,,,GP,,,
1160230,,,,,,UN,,,
1160233,,,,,,GP,,12,12
1160294,,,,,,UN,,,
1160295,,,,,,UN,,,
1160315,,,,,,UN,,,
1160332,,,,,,UN,,,
1160351,,,,,,CP,,12,16
1160370,,,,,,GP,,16,16
1160418,,,,,,UN,,15,12
1160447,,,,,,CP,,12,15
1160471,,,,,,CP,,12,--
1160491,,,,,,UN,,--,12
1160492,,,,,,UN,,12,12
1160536,,,,,,GP,,12,12
1160576,,,,,,CP,,16,17
1160671,,,,,,UN,,10,11
1160729,N,Y,Y,N,N,VP,12,12,
1160729,N,Y,Y,N,N,VP,12,12,
1160819,,,,,,GP,,,
1160823,,,,,,UN,,15,12
1160869,,,,,,UN,,,
1160879,,,,,,UN,,,
1160935,,,,,,UN,,,
1160976,,,,,,UN,,,
1161146,,,,,,UN,,,
1161147,,,,,,UN,,,
1161148,,,,,,UN,,,
1161161,N,N,N,N,N,UN,15,,
1161181,,,,,,UN,,,
1161192,,,,,,UN,,,
1161193,,,,,,UN,,,
1161206,,,,,,CP,,14,13
1161215,N,N,N,N,Y,NULL,12,,
1161217,,,,,,GP,,12,12
1161221,N,N,N,N,N,NULL,9,,
1161235,,,,,,UN,,,
1161291,,,,,,UN,,,
1161321,,,,,,CP,,15,15
1161322,,,,,,UN,,,
1161347,,,,,,UN,,12,12
1161369,,,,,,GP,,,
1161386,,,,,,UN,,,
1161392,,,,,,UN,,17,12
1161392,,,,,,UN,,17,12
1161408,N,N,N,N,N,UN,9,,
1161429,,,,,,UN,,,
1161433,,,,,,UN,,,
1161434,,,,,,UN,,,
1161436,,,,,,UN,,,
1161463,,,,,,GP,,12,11
1161463,,,,,,GP,,12,11
1161484,,,,,,CP,,--,15
1161487,,,,,,UN,,17,17
1161529,,,,,,UN,,12,15
1161530,,,,,,CP,,16,16
1161540,N,N,N,N,N,UN,12,,
1161617,,,,,,OT,,,
1161620,,,,,,GP,,9,9
1161637,,,,,,CP,,,
1161638,,,,,,NULL,,,
1161641,,,,,,UN,,,
1161733,N,N,N,N,N,UN,10,,
1161762,,,,,,GP,,12,12
1161799,,,,,,GP,,,
1161826,,,,,,UN,,,
1161835,,,,,,CP,,,
1161837,,,,,,UN,,,
1161859,,,,,,CP,,,
1161859,,,,,,CP,,,
1161886,,,,,,UN,,,
1161901,N,N,N,N,N,NULL,9,,
1161920,,,,,,UN,,,
1023977,N,N,N,,N,GP,,,
1024383,N,N,N,N,N,NULL,,,
1024817,N,N,N,,N,UN,,,
1025038,N,N,N,N,N,NULL,12,,
1025379,N,N,N,N,N,UN,,,
1025432,N,N,N,,N,GP,,,
1057447,N,N,N,N,N,UN,,,
1057502,N,N,Y,N,N,UN,,,
1057789,N,N,N,,N,UN,,,
1057849,N,N,N,N,N,UN,,,
1058177,N,N,N,,N,TP,,,
1059064,N,N,N,,N,UN,,,
1060989,N,N,N,N,N,UN,16,,
1061214,N,N,N,N,N,UN,12,,
1061388,N,N,N,N,N,UN,,,
1061447,N,N,N,,N,CTP,,,
1062283,N,N,N,Y,N,UN,11,,
1062362,N,N,N,N,N,UN,,,
1092812,N,N,N,,N,NULL,,,
1093440,N,N,N,,N,UN,,,
1093988,N,N,N,,N,UN,,,
1094581,N,N,N,,N,UN,,,
1094861,N,N,N,,N,UN,,,
1095737,N,N,N,,N,UN,,,
1096866,N,N,N,,N,UN,,,
1097953,N,N,N,,N,UN,,,
1098060,N,N,N,,N,CP,,,
1098719,N,N,N,,N,UN,--,,
1114394,,,,,,UN,,,
1158762,,,,,,UN,,,
1158792,,,,,,CP,,15,15
1158881,,,,,,UN,,,
1158893,,,,,,GP,,16,16
1158901,N,Y,N,N,N,NULL,8,,
1158913,,,,,,CP,,,
1158920,,,,,,UN,,,
1158952,,,,,,GP,,--,13
1158966,,,,,,UN,,,
1159062,,,,,,UN,,,
1159120,,,,,,UN,,,
1159135,,,,,,UN,,9,11
1159137,,,,,,TP,,12,15
1159168,,,,,,UN,,,
1159188,,,,,,UN,,12,12
1159188,,,,,,UN,,12,12
1159198,,,,,,UN,,,
1159279,,,,,,CP,,,
1159283,,,,,,UN,,,
1159382,,,,,,CP,,,
1159409,,,,,,UN,,,
1159423,N,N,N,N,N,NULL,11,,
1159567,,,,,,CTP,,,
1159592,,,,,,UN,,--,12
1159674,,,,,,GP,,12,16
1159684,,,,,,GP,,,
1159725,,,,,,CP,,16,16
1159744,,,,,,UN,,12,14
1159788,,,,,,UN,,,
1159804,,,,,,UN,,,
1159820,,,,,,CP,,,
1159844,,,,,,UN,,,
1159862,,,,,,UN,,,
1159864,,,,,,UN,,,
1159896,,,,,,UN,,,
1159901,,,,,,UN,,,
1159914,,,,,,UN,,,
1159917,,,,,,UN,,,
1159948,,,,,,UN,,,
1159978,,,,,,UN,,,
1159989,,,,,,GP,,,
1160007,,,,,,UN,,,
1160013,,,,,,UN,,,
1160014,,,,,,UN,,,
1160084,,,,,,UN,,,
1160105,,,,,,GP,,12,15
1160132,,,,,,CP,,12,12
1160141,,,,,,CP,,16,16
1160156,,,,,,CP,,12,15
1160188,,,,,,UN,,,
1160227,,,,,,UN,,,
1160229,,,,,,UN,,,
1160258,,,,,,CP,,16,17
1160302,,,,,,UN,,,
1160322,,,,,,UN,,,
1160330,,,,,,UN,,,
1160337,,,,,,UN,,,
1160353,,,,,,CP,,12,16
1160472,,,,,,GP,,8,16
1160486,,,,,,UN,,,
1160535,,,,,,UN,,--,10
1160731,,,,,,NULL,,,
1160786,,,,,,UN,,,
1160805,,,,,,UN,,,
1160830,,,,,,GP,,,
1160916,,,,,,GP,,12,12
1160928,,,,,,GP,,--,--
1161041,,,,,,UN,,,
1161046,,,,,,UN,,,
1161048,,,,,,UN,,,
1161048,,,,,,UN,,,
1161092,,,,,,UN,,,
1161140,,,,,,UN,,,
1161143,,,,,,UN,,,
1161145,,,,,,UN,,,
1161149,,,,,,UN,,,
1161150,,,,,,UN,,,
1161154,,,,,,CP,,,
1161160,N,N,N,N,N,UN,10,17,15
1161160,N,N,N,N,N,UN,10,17,15
1161211,,,,,,UN,,12,12
1161218,,,,,,UN,,,
1161232,,,,,,CP,,12,12
1161255,,,,,,UN,,,
1161294,,,,,,UN,,,
1161306,,,,,,OT,,16,16
1161327,,,,,,CP,,12,11
1161371,,,,,,UN,,17,17
1161382,,,,,,UN,,10,10
1161396,,,,,,UN,,,
1161407,,,,,,GP,,12,12
1161427,,,,,,UN,,,
1161435,,,,,,UN,,,
1161437,,,,,,UN,,,
1161440,,,,,,NULL,,,
1161452,,,,,,GP,,,
1161458,N,Y,N,N,N,UN,9,,
1161464,N,N,N,N,N,UN,12,,
1161485,,,,,,UN,,,
1161578,,,,,,CP,,,
1161604,,,,,,UN,,,
1161671,N,N,N,N,N,UN,12,,
1161704,N,Y,Y,Y,N,NULL,11,,
1161704,N,Y,Y,Y,N,NULL,11,,
1161729,,,,,,UN,,,
1161742,,,,,,UN,,,
1161749,,,,,,CTP,,,
1161757,,,,,,UN,,,
1161760,,,,,,UN,,,
1161766,,,,,,GP,,12,12
1161773,,,,,,UN,,,
1161783,,,,,,UN,,,
1161784,,,,,,UN,,,
1161816,,,,,,CP,,,
1161824,,,,,,UN,,,
1161831,N,N,N,N,Y,NULL,11,,
1161865,,,,,,UN,,,
1161898,,,,,,UN,,10,12
1024489,N,N,N,,N,UN,,,
1024518,N,N,N,,N,UN,,,
1024833,N,N,N,N,N,UN,,,
1024931,N,N,N,,N,UN,,,
1025196,N,N,N,N,N,UN,,,
1057308,N,N,N,,N,UN,,,
1057684,N,N,N,N,N,UN,,,
1057781,N,N,N,,N,VP,,,
1057884,N,N,N,,N,UN,,,
1058127,N,N,N,N,N,UN,,,
1058738,N,N,N,N,N,UN,,,
1059182,N,N,N,N,N,NULL,,,
1059648,N,Y,N,Y,N,UN,8,,
1157363,,,,,,UN,,,
1157364,,,,,,UN,,,
1157379,,,,,,UN,,,
1157380,,,,,,UN,,,
1157381,,,,,,UN,,,
1157421,,,,,,UN,,,
1157430,,,,,,UN,,,
1157433,,,,,,UN,,,
1157447,,,,,,GP,,,
1157449,N,N,N,N,N,UN,16,,
1157455,,,,,,GP,,,
1157472,,,,,,CP,,,
1157489,,,,,,GP,,14,14
1157518,N,N,N,N,N,UN,12,,
1157542,,,,,,UN,,,
1157545,N,N,N,N,N,UN,12,,
1157621,,,,,,CP,,16,16
1157645,,,,,,UN,,,
1157712,N,N,N,N,N,UN,12,,
1157787,,,,,,UN,,,
1157834,,,,,,UN,,,
1157854,,,,,,CP,,,
1157874,N,Y,N,N,N,NULL,9,,
1157925,,,,,,UN,,,
1158003,,,,,,CP,,,
1158061,,,,,,UN,,,
1158092,,,,,,UN,,,
1158160,,,,,,GP,,,12
1158219,,,,,,UN,,16,16
1158224,,,,,,UN,,,
1158280,,,,,,UN,,16,16
1158281,,,,,,CP,,12,16
1158398,,,,,,OT,,,
1158410,,,,,,CP,,12,9
1158538,,,,,,GP,,12,12
1158541,,,,,,CP,,12,--
1158557,N,N,N,N,N,NULL,9,,
1158563,,,,,,UN,,12,16
1158568,,,,,,CTP,,12,15
1158606,,,,,,CP,,,
1158608,,,,,,CP,,16,15
1158704,,,,,,CP,,--,10
1158733,,,,,,UN,,,
1158734,,,,,,CP,,,
1158735,,,,,,UN,,,
1158816,,,,,,CP,,,
1158817,,,,,,CP,,--,16
1158826,,,,,,CTP,,12,15
1159009,,,,,,UN,,,
1159066,,,,,,CP,,16,15
1159083,N,N,N,N,N,UN,10,,
0076482,N,N,N,,N,GP,,,
0078806,N,N,N,N,N,UN,,,
0078853,N,N,N,N,N,UN,,,
0078938,N,N,N,N,N,UN,,,
0078941,N,N,N,N,N,UN,,,
0078993,N,N,N,,N,UN,,,
0079090,N,N,N,N,N,UN,,,
0079471,N,N,N,,N,GP,,,
0080215,N,N,N,,N,UN,,,
0081379,N,N,N,,N,UN,,,
1018042,N,N,N,,N,UN,,,
1018095,N,N,N,,N,UN,,10,16
1018727,N,N,N,,N,TP,,,
1019369,N,N,N,,N,UN,,,
1019625,N,N,N,,N,UN,,,
1019745,N,N,N,,N,UN,,,
1020290,N,N,N,,N,TUP,,,
1020605,N,N,N,N,N,UN,,,
1020736,N,N,N,,N,CTP,,,
